"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"LRP8",4.12067584432298e-07,-1.21825160958874,0.005,0.01,0.0114200410349567,"LRP8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZBED3",4.16510550946321e-07,-1.27454442491703,0.006,0.012,0.0115431734089263,"ZBED3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-212P7.2",4.77526235471013e-07,-1.22082483508613,0.011,0.018,0.0132341620898437,"RP11-212P7.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-973H7.1",4.8230177575637e-07,-1.39722641263739,0.006,0.011,0.013366511413312,"RP11-973H7.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2369P2.10",5.09139752101554e-07,-1.37229019862182,0.005,0.011,0.0141102990897425,"CTD-2369P2.10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"STARD4",5.79560858926128e-07,-1.05210102105226,0.017,0.025,0.0160619496442787,"STARD4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-398K22.12",6.14413195508668e-07,-1.20820298340861,0.009,0.016,0.0170278473003272,"RP11-398K22.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-534A2.2",6.1955411006356e-07,-1.21383910680878,0.01,0.016,0.0171703226063015,"CTC-534A2.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-370I10.12",6.4010516840483e-07,-1.36311773117902,0.008,0.014,0.0177398746371715,"RP11-370I10.12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GRIP1",6.94351905898641e-07,-1.67391282903607,0.006,0.011,0.0192432687200749,"GRIP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ABCB1",7.71151940084901e-07,-1.04364594772739,0.015,0.023,0.0213717048675129,"ABCB1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NREP",7.92929508011146e-07,-1.41469410989724,0.005,0.01,0.0219752483850209,"NREP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPP1R3D",8.06268226910542e-07,-1.06695814347655,0.009,0.015,0.0223449176405988,"PPP1R3D","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CATSPER2",8.07376139429327e-07,-1.02296313626718,0.012,0.019,0.0223756223281444,"CATSPER2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-1042K10.10",8.34977363932198e-07,-1.44132060694535,0.006,0.012,0.0231405626640169,"RP5-1042K10.10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SEC61A2",8.35304028386264e-07,-1.09038359366853,0.013,0.02,0.0231496158426969,"SEC61A2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GZMB",9.249178185343e-07,-1.01988380022015,0.015,0.023,0.0256331724228596,"GZMB","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-734K2.4",9.42206546613108e-07,-1.06596149338743,0.015,0.023,0.0261123122328357,"RP11-734K2.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NEK5",9.73182427628316e-07,-1.34219752775323,0.007,0.012,0.0269707777992912,"NEK5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"IL24",1.01579154074613e-06,-1.21784914089556,0.011,0.017,0.0281516467602382,"IL24","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ACRC",1.02079060711866e-06,-1.31356450926954,0.009,0.015,0.0282901908856865,"ACRC","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC01024",1.04123500295359e-06,-1.11369837226185,0.009,0.015,0.0288567868718558,"LINC01024","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC240274.1",1.14302929555495e-06,-1.22904953737126,0.005,0.01,0.0316779138970099,"AC240274.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CHAF1A",1.18545950363449e-06,-1.20246016788723,0.009,0.015,0.0328538246837264,"CHAF1A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RHOBTB3",1.18958751061408e-06,-1.36766592617047,0.005,0.01,0.0329682282691586,"RHOBTB3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00562",1.19744691820903e-06,-1.37542709229477,0.005,0.01,0.0331860438912452,"LINC00562","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ANKHD1-EIF4EBP3",1.30700593624544e-06,-1.17796419548204,0.006,0.011,0.0362223625171061,"ANKHD1-EIF4EBP3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C11orf63",1.63178998179317e-06,-1.27594849993142,0.007,0.012,0.0452234275554158,"C11orf63","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"IQCE",1.6361520127092e-06,-1.11102328483229,0.007,0.012,0.0453443168802228,"IQCE","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SPATA6",1.65563206863892e-06,-1.20995217767776,0.011,0.017,0.0458841871502591,"SPATA6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NICN1",1.79232599777006e-06,-1.10878871662855,0.008,0.014,0.0496725227021996,"NICN1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CXorf65",1.90638293217139e-06,-1.21423282415502,0.007,0.012,0.0528334965821979,"CXorf65","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CD235ab",2.23044726992739e-06,-1.43950970731933,0.039,0.049,0.0618146156387676,"CD235ab","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CACTIN",2.27241124884204e-06,-1.00560265864554,0.014,0.021,0.0629776053504083,"CACTIN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MCC",2.30246877888727e-06,-1.51962510712688,0.005,0.01,0.0638106197380818,"MCC","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FBXO41",2.50241156845931e-06,-1.04947121300189,0.01,0.016,0.0693518342082814,"FBXO41","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLFN12",2.50311406360143e-06,-1.02927801630967,0.012,0.018,0.06937130315865,"SLFN12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PCNXL3",2.57139381166906e-06,-1.06536326802592,0.014,0.021,0.0712636080965962,"PCNXL3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"BMP2K",2.95173944465842e-06,-1.10632098040985,0.014,0.021,0.0818045069692634,"BMP2K","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP3-522J7.7",3.51437560252199e-06,-1.31778338423367,0.008,0.013,0.0973974054482944,"RP3-522J7.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"OCLN",3.76085786977542e-06,-1.01212793716663,0.007,0.012,0.104228415002956,"OCLN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GATSL3",4.31684289793149e-06,-1.24466939564014,0.009,0.015,0.119636984073273,"GATSL3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CH17-264L24.1",4.43683318875512e-06,-1.26983988462054,0.008,0.013,0.12296239499316,"CH17-264L24.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ADRBK2",4.952891230469e-06,-1.02364541708417,0.011,0.017,0.137264427561218,"ADRBK2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LSM11",4.9627375382914e-06,-1.2795142521064,0.006,0.011,0.137537308136208,"LSM11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC005523.2",5.05979036697369e-06,-1.005263968465,0.014,0.021,0.140227030230309,"AC005523.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPP1R13B",5.71748363986982e-06,-1.03219385983628,0.015,0.021,0.158454341595352,"PPP1R13B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00852",6.16759522675691e-06,-1.09048854764927,0.006,0.01,0.170928734114341,"LINC00852","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DOK6",6.2262647911405e-06,-1.4613914856972,0.006,0.011,0.172554702421668,"DOK6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DNAJC25",6.23149635692286e-06,-1.02391870381147,0.009,0.014,0.17269969003576,"DNAJC25","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"STX3",6.51426781020193e-06,-1.06971241898107,0.012,0.018,0.180536418091936,"STX3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TCEB3-AS1",6.6872687608379e-06,-1.02223233898254,0.011,0.017,0.185330966437861,"TCEB3-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-573D15.9",6.82999656563335e-06,-1.03514043480593,0.008,0.013,0.189286524819963,"RP11-573D15.9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CD41",6.83165467175531e-06,-1.02103896874714,0.013,0.019,0.189332477573027,"CD41","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DTWD2",7.18119216772883e-06,-1.15709211760667,0.014,0.02,0.199019559736437,"DTWD2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"POU5F2",7.27715434303868e-06,-1.03190284584093,0.012,0.018,0.201679055462974,"POU5F2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ITGAX",7.30471380801238e-06,-1.24566675926355,0.008,0.013,0.202442838475255,"ITGAX","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC15A4",7.72004089372601e-06,-1.03060713727181,0.012,0.018,0.213953213328723,"SLC15A4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NPIPA1",8.12045731660464e-06,-1.24906460253446,0.009,0.014,0.225050354072381,"NPIPA1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DSC1",8.9065979407733e-06,-1.06582998629218,0.015,0.022,0.246837455330591,"DSC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-1187M17.10",9.63781805719783e-06,-1.11301782502084,0.007,0.011,0.267102489637181,"RP5-1187M17.10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARHGEF5",1.00077582844447e-05,-1.05297443374147,0.009,0.014,0.277355013095101,"ARHGEF5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-115C21.2",1.07497295241276e-05,-1.03718762475734,0.008,0.014,0.297918004031673,"RP11-115C21.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-459F4.3",1.13271299523145e-05,-1.23383360149899,0.005,0.01,0.313920079498444,"CTC-459F4.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLX4",1.19218890579568e-05,-1.09753285054811,0.008,0.013,0.330403233352215,"SLX4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP3-486I3.7",1.22004159946561e-05,-1.13573325441763,0.007,0.012,0.338122328875899,"RP3-486I3.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPFIBP1",1.23771857736341e-05,-1.11974215674559,0.007,0.012,0.343021326530495,"PPFIBP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"XCR1.1",1.24235979454747e-05,-1.19458464598123,0.059,0.069,0.344307593460885,"XCR1.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"USP31",1.30473656754718e-05,-1.010068790673,0.007,0.011,0.361594692330027,"USP31","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TPTEP1",1.39753437474126e-05,-1.19792007299575,0.006,0.01,0.387312676615792,"TPTEP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RASSF4",1.64625204475586e-05,-1.28754490200255,0.008,0.013,0.45624229168364,"RASSF4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP13-638C3.4",1.86794704408178e-05,-1.09001601955612,0.008,0.013,0.517682843796824,"RP13-638C3.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-637A17.2",1.96932435587229e-05,-1.3179271477269,0.006,0.011,0.545778551986446,"RP11-637A17.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KCNAB3",2.03889670300287e-05,-1.08799319886386,0.007,0.011,0.565059832270215,"KCNAB3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LRP2BP",2.05906293816339e-05,-1.11403569007166,0.009,0.014,0.570648702682601,"LRP2BP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00094",2.16175770631476e-05,-1.0028583806172,0.011,0.016,0.599109530728074,"LINC00094","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC145124.2",2.21127002407465e-05,-1.0145759243409,0.012,0.018,0.61283137447205,"AC145124.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PAXBP1-AS1",2.3751823318821e-05,-1.08627179796563,0.011,0.016,0.658258031457804,"PAXBP1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CFAP70",2.43254131288763e-05,-1.20029264069054,0.008,0.012,0.674154499453678,"CFAP70","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-273B12.10",2.44035882393106e-05,-1.20916074698461,0.006,0.011,0.676321044464255,"CTC-273B12.10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PRAM1",2.49498651185948e-05,-1.12436293112892,0.01,0.015,0.691460561896737,"PRAM1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC01534",2.52918825093844e-05,-1.06766909572361,0.014,0.019,0.70093923186508,"LINC01534","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC43A2",2.63701095597907e-05,-1.33433483756205,0.006,0.01,0.73082121634004,"SLC43A2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"mouseIgG1-kappaisotypeCtrl",2.76250102667349e-05,-1.10258179108861,0.006,0.01,0.765599534532292,"mouseIgG1-kappaisotypeCtrl","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARRDC4",3.24904359147006e-05,-1.09593266506208,0.006,0.01,0.900439940940013,"ARRDC4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PEAK1",3.36969544685657e-05,-1.07413684405395,0.011,0.016,0.93387739614183,"PEAK1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CH17-340M24.3",3.50849973207229e-05,-1.10214042047813,0.009,0.014,0.972345615746513,"CH17-340M24.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PLCE1",3.66148516045101e-05,-1.0355776577465,0.012,0.017,1,"PLCE1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CNTD1",3.6700845899295e-05,-1.25653845181183,0.006,0.01,1,"CNTD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HIST1H2BD",3.67570912967667e-05,-1.20661326614368,0.008,0.013,1,"HIST1H2BD","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-345J4.5",3.77665005969386e-05,-1.07314832497138,0.007,0.012,1,"RP11-345J4.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ORC6",4.30641576480234e-05,-1.08666974399213,0.007,0.011,1,"ORC6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-1148A21.3",4.31914617332217e-05,-1.04087903131735,0.006,0.01,1,"RP5-1148A21.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LGALS2",4.48386504491978e-05,-1.1440436929312,0.007,0.012,1,"LGALS2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RBM5-AS1",4.6061346643666e-05,-1.17205520308282,0.007,0.011,1,"RBM5-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-572O17.1",5.2816537394137e-05,-1.09428732414059,0.008,0.012,1,"RP11-572O17.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC009299.3",5.35957166823425e-05,-1.04951557650292,0.006,0.01,1,"AC009299.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTB-47B11.3",5.38814217744252e-05,-1.1240142627246,0.007,0.011,1,"CTB-47B11.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ERP27",5.78045111569368e-05,-1.00056192482654,0.011,0.016,1,"ERP27","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TTC24",5.87569279778405e-05,-1.09109214988774,0.006,0.011,1,"TTC24","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTNND1",6.27317312403247e-05,-1.08339188580353,0.007,0.011,1,"CTNND1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TRDC",6.28225996766215e-05,-1.17054380727417,0.012,0.018,1,"TRDC","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP5-943J3.2",6.38856739509009e-05,-1.19261373923666,0.006,0.01,1,"RP5-943J3.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TTC30A",6.78223822575612e-05,-1.17528468516142,0.007,0.012,1,"TTC30A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AP001258.4",7.0445399790018e-05,-1.26781635100386,0.006,0.01,1,"AP001258.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC009948.5",7.60322673057167e-05,-1.08252984294151,0.009,0.013,1,"AC009948.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC4A5",8.21418941246514e-05,-1.04692817832789,0.008,0.013,1,"SLC4A5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LHX4",0.000129386886694042,-1.20694644434041,0.009,0.013,1,"LHX4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"IGSF6",0.000135095380208729,-1.12254443063545,0.009,0.013,1,"IGSF6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTD-2341M24.1",0.000160971818947877,-1.00656195962942,0.009,0.014,1,"CTD-2341M24.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC005253.2",0.000164745672861339,-1.08485947404301,0.016,0.021,1,"AC005253.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ERMP1",0.000165355281050004,-1.0328234724563,0.011,0.016,1,"ERMP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-456D7.1",0.000169067505190343,-1.37271203939345,0.006,0.01,1,"RP11-456D7.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-47A8.5",0.000198751944599653,-1.06518256863779,0.006,0.01,1,"RP11-47A8.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF283",0.000209561284293176,-1.03462442368234,0.011,0.015,1,"ZNF283","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-98I9.4",0.00021913621626472,-1.15652519863731,0.006,0.01,1,"RP11-98I9.4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SYNM",0.00025935841688255,-1.25295511850999,0.006,0.01,1,"SYNM","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PI4K2B",0.000331461816801565,-1.01160741718146,0.012,0.017,1,"PI4K2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ITPKB-AS1",0.000408099027605204,-1.0014691208505,0.007,0.01,1,"ITPKB-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"BRCA2",0.000415563671081749,-1.00201866009065,0.011,0.016,1,"BRCA2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CIPC",0.00045260562229422,-1.12842041783746,0.009,0.013,1,"CIPC","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CYB5D1",0.000462842552370074,-1.03929230842462,0.008,0.012,1,"CYB5D1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SYNGR1",0.000528979202442339,-1.03955029079839,0.009,0.013,1,"SYNGR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CLEC12A",0.000539028374823582,-1.0964403407486,0.011,0.015,1,"CLEC12A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FES",0.00054594639820566,-1.13335212137021,0.006,0.01,1,"FES","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FBXO30",0.000759607702165112,-1.010016367534,0.007,0.01,1,"FBXO30","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CDYL2",0.000857581163462638,-1.13891276465648,0.007,0.01,1,"CDYL2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
